entity_text,entity_label,normalized_entity,source_url,sentence
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz loses debut as world No. 1 to Félix Auger-Aliassime in Davis Cup Finals meeting""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz facing six weeks out with injury, will miss ATP Finals and Davis Cup in 'tough and painful' blow""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"https://www.guinnessworldrecords.com/world-records/648301-youngest-tennis-player-to-be-ranked-world-no-1 - ""Australian Open 2023: World No. 1 Carlos Alcaraz withdraws from Grand Slam tournament due to leg injury""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Cameron Norrie beats world No 2 Carlos Alcaraz to claim Rio Open""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz 'really proud' to reach milestone before Djokovic, Nadal and Federer""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Rafael Nadal, Carlos Alcaraz pull out of Monte Carlo Masters""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Barcelona Open: Carlos Alcaraz beats Stefanos Tsitsipas to retain title""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz Makes History with 10th Title""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Fabian Marozsan Beats Carlos Alcaraz in Rome Upset""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Novak Djokovic, Carlos Alcaraz Face Off in Generation-Defining French Open Semifinal""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz wins Queen's and declares himself a 'favourite' for Wimbledon""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz beats Novak Djokovic to win Wimbledon title in final for the ages""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz wins Wimbledon, denies Novak Djokovic record 24th Grand Slam singles title""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Novak Djokovic saves championship point in thrilling Cincinnati final win over Carlos Alcaraz""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Novak Djokovic overcomes Carlos Alcaraz to win Cincinnati title in instant classic""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Daniil Medvedev stuns Carlos Alcaraz to set up US Open final showdown with Novak Djokovic""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz suffers shock defeat to Grigor Dimitrov in latest Shanghai Masters upset – 'I knew what I had to do'."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz survives bee invasion to set up Indian Wells semi-final with Jannik Sinner""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz snaps Jannik Sinner's winning streak in Indian Wells SFs""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz wins second straight Indian Wells title with victory over Medvedev in final""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Grigor Dimitrov stuns Carlos Alcaraz in straight sets to reach Miami Open semis""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz withdraws from Monte Carlo Masters with right forearm injury""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz: Spaniard withdraws from the Barcelona Open with injury""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Jannik Sinner joins Carlos Alcaraz on the on sidelines ahead of Italian Open in Rome""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz wins third major title with five-set victory at the French Open over Alexander Zverev""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz becomes the youngest man in complete the Surface Slam""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Wimbledon: Carlos Alcaraz bullies Novak Djokovic to win his second straight title at All England Club""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Novak Djokovic beats Carlos Alcaraz to win Olympic tennis gold and seal 'Golden Slam'."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz apologizes for smashing and breaking racket in 'worst match' of his career""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz knocked out of U.S. Open by Botic van de Zandschulp in major upset""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz vence a Jannik Sinner y conquista el torneo de Pekín""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""China Open: Carlos Alcaraz recovers to beat Jannik Sinner in dramatic final""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz stunned by Tomas Machac at Shanghai Masters""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz on Ugo Humbert defeat: 'I gave everything'."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""ATP Finals: Carlos Alcaraz exits after losing to Alexander Zverev""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz Eyeing Career Slam At Australian Open: 'My Main Goal' For The Season""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Novak Djokovic defies injury to stun Carlos Alcaraz at Australian Open""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz wins Rotterdam Open for first indoor title""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Jiri Lehecka shocks Carlos Alcaraz in Doha""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""BNP Paribas Open: Jack Draper stuns Carlos Alcaraz to reach first Indian Wells final""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz on clay: 100 matches and a legacy of greatness""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz: World number one has 'missed clay' after reaching semi-finals with win over Arthur Fils""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Holger Rune stuns Carlos Alcaraz to win Barcelona Open title""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz withdraws from Madrid Open with muscle injury""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz emulates Rafael Nadal & Novak Djokovic as he claims maiden Italian Open title""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Why Carlos Alcaraz Wears Nasal Strips on Court""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""French Open 2025 results: Carlos Alcaraz fights back to beat Jannik Sinner in classic Roland Garros final""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz joins this list of players to rally from two sets down in a Grand Slam final..."" ATP Tour."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz claims 250th win, surges into Queen's Club final""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz outlasts Jiri Lehecka for second Queen's Club title""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz survives five-set scare from Fabio Fognini in Wimbledon opener""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz claims first Cincinnati crown after Jannik Sinner retires""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""US Open 2025 results: Carlos Alcaraz cruises through to fourth round of US Open"""
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz overpowers Novak Djokovic to reach U.S. Open final""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz follows Federer's 2015 path to US Open final, beats Djokovic without dropping a set""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""US Open 2025 results: How Carlos Alcaraz produced 'faultless' performance to beat Jannik Sinner and win title""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz returns to World No. 1 following US Open triumph""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz says he was ""scared"" after hurting ankle in first-round win at Japan Open""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz exacts quick Taylor Fritz revenge, captures Tokyo title on debut""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz pulls out of Shanghai Masters just hours after winning Japan Open""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz first player to qualify for 2025 Nitto ATP Finals | ATP Tour | Tennis""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""ATP Finals: Jannik Sinner beats Carlos Alcaraz to defend title in Turin""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz: World number one withdraws from Spain's Davis Cup Finals team""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz splits with coach Juan Carlos Ferrero after long partnership""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Australian Open 2026 results: Carlos Alcaraz storms past Alex de Minaur and into semi-finals""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz battles into first Australian Open final with marathon win over Zverev""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz becomes youngest player"
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz rallies past Karen Khachanov in Doha | ATP Tour | Tennis""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Qatar Open: Carlos Alcaraz demolishes Arthur Fils in 50 minutes to win title""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- Lynch, Peter (8 March 2026). ""The seven biggest outdoor hardcourt winning streaks in ATP history as Carlos Alcaraz joins the list""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Miami Open: World number one Carlos Alcaraz suffers surprise defeat to American Sebastian Korda in third round""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Jannik Sinner VS Carlos Alcaraz | Head 2 Head""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz prevails over Jannik Sinner in latest ever US Open finish""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Friendly rivals Jannik Sinner and Carlos Alcaraz look set to dominate men's tennis."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz VS Alexander Zverev | Head 2 Head""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz outlasts Alex Zverev in five-set thriller to win French Open""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz VS Novak Djokovic | Head 2 Head""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""SF Preview: Carlos Alcaraz vs. Novak Djokovic In Clash For The Ages""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""ATP Finals results 2023: Novak Djokovic beats Carlos Alcaraz to set up Jannik Sinner final""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Novak Djokovic defeats Carlos Alcaraz for first Olympic gold medal""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""TENNIS.com's 2024 ATP Match of the Year: Novak Djokovic conquers Carlos Alcaraz at the Olympics, and finally wins gold""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""US Open ticket prices soar to unprecedented level: How much does it cost to watch Carlos Alcaraz vs Novak Djokovic?""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz: The story behind his new & improved serve""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""CARLOS ALCARAZ VS. ALEX DE MINAUR | LONDON 2023""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""What Shot Has Carlos Alcaraz Popularised?""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Andy Roddick says Carlos Alcaraz has one shot that is the best in the history of tennis ahead of Wimbledon final""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Drop by drop: Carlos Alcaraz leads shift back to the most deft shot in tennis""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"s go from eccentric to essential, with some help from Carlos Alcaraz""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""TECH Talk: If the Big 3 had a baby, his name would be Carlos Alcaraz""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Wimbledon: Novak Djokovic praises 'complete' champion Carlos Alcaraz as blend of Roger Federer, Rafael Nadal and himself after epic final""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""The 4 players with the best five-set Grand Slam win rates: Carlos Alcaraz improves record at Wimbledon""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz, the last great virtuoso of tennis""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz is the most exciting player in men's tennis and he will only get better""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz is already remarkable but has plenty of improvement still to come""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Human highlight reel Carlos Alcaraz and Dan Evans entertain fans in thrilling US Open battle""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz, tennis highlight reel, exits ATP Tour Finals knowing how to improve""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Juan Carlos Ferrero será el nuevo coach de Carlos Alcaraz""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz reveals why brother Alvaro will 'take on more prominence' in his team""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz adds close friend and trusted figure to his team""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz sees psychologist in bid to beat Novak Djokovic on Centre Court""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Brands That Sponsor Carlos Alcaraz""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz is Now a Rolex Ambassador""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Tennis Star Carlos Alcaraz Strips Down For Calvin Klein Underwear Campaign""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz Is Louis Vuitton's Newest Ambassador""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz estrela nova campanha de Itaú Personnalité sobre tênis""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz, the new tennis star"". Isdin.com."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz is Brand Ambassador for ELPOZO""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz talks with the youngest in his official presentation with BMW Spain""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Evian snaps up Carlos Alcaraz as brand ambassador""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Oikos Names Tennis Star Carlos Alcaraz Global Brand Ambassador""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Babolat lanza la primera gama Carlitos junior inspirada en Carlos Alcaraz"""
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Tennis player Carlos Alcaraz buys Sunreef Ultima 88 catamaran""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""What happened after Carlos Alcaraz and Holger Rune's Wimbledon clash on 'Break Point' Season 2?""."
Carlos Alcaraz,PERSON,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz Sets Netflix Docuseries, Promises ""Everything You Don't See on a Tennis Court""."
